NO,Tanggal,Kurs Jual,Kurs Beli,Nilai
2051,05/20/19,16240.71,16075.66,1
2052,05/21/19,16231.57,16065,1
2053,05/22/19,16256.24,16089.7,1
2054,05/23/19,16263.39,16099.16,1
2055,05/24/19,16239.62,16077.16,1
2056,05/27/19,16184.04,16018.28,1
2057,05/28/19,16161.67,15999.21,1
2058,05/29/19,16176.97,16014.76,1
2059,05/31/19,16097.87,15936.09,1
2060,06/10/19,16179.85,16017.79,1
2061,06/11/19,16211.83,16044.08,1
2062,06/12/19,16207.57,16041.01,1
2063,06/13/19,16203.9,16036.35,1
2064,06/14/19,16217.57,16049.43,1
2065,06/17/19,16181.32,16015.43,1
2066,06/18/19,16182.26,16019.08,1
2067,06/19/19,16060.17,15898.32,1
2068,06/20/19,16112.54,15946.96,1
2069,06/21/19,16034.15,15872.25,1
2070,06/24/19,16201.99,16034.74,1
2071,06/25/19,16209.63,16042.01,1
2072,06/26/19,16182.32,16015.37,1
2073,06/27/19,16194.84,16027.82,1
2074,06/28/19,16159.04,15991.96,1
2075,07/01/19,16110.47,15943.61,1
2076,07/02/19,16032.85,15869.83,1
2077,07/03/19,16069.65,15907.89,1
2078,07/04/19,16001.58,15835.69,1
2079,07/05/19,16041.88,15877.45,1
2080,07/08/19,15961.13,15800.31,1
2081,07/09/19,15925.3,15760.42,1
2082,07/10/19,15939.72,15777.76,1
2083,07/11/19,15948.7,15785.39,1
2084,07/12/19,15947.02,15787.9,1
2085,07/15/19,15821.68,15658.35,1
2086,07/16/19,15758.37,15599.34,1
2087,07/17/19,15718.1,15555.58,1
2088,07/18/19,15782.09,15622,1
2089,07/19/19,15750.45,15588.6,1
2090,07/22/19,15740.82,15578.22,1
2091,07/23/19,15729.56,15567.19,1
2092,07/24/19,15694.68,15535.85,1
2093,07/25/19,15658.38,15496.86,1
2094,07/26/19,15689.17,15527.49,1
2095,07/29/19,15676.67,15519.4,1
2096,07/30/19,15716.09,15554.5,1
2097,07/31/19,15724.09,15562.34,1
2098,08/01/19,15654.22,15493.93,1
2099,08/02/19,15817.02,15654.02,1
2100,08/05/19,15905.25,15741.67,1
2101,08/06/19,16187.73,16020.32,1
2102,08/07/19,16079,15918.42,1
2103,08/08/19,16031.11,15870.53,1
2104,08/09/19,15972.21,15810.41,1
2105,08/12/19,16021.64,15856.78,1
2106,08/13/19,16076.48,15916.02,1
2107,08/14/19,15988.7,15828.57,1
2108,08/15/19,16012.02,15848.07,1
2109,08/16/19,15903.76,15740.48,1
2110,08/19/19,15832.72,15669.56,1
2111,08/20/19,15891,15732.14,1
2112,08/21/19,15904.87,15745.84,1
2113,08/22/19,15864.25,15705.35,1
2114,08/23/19,15859.4,15699.3,1
2115,08/26/19,15980.18,15816.17,1
2116,08/27/19,15891.1,15727.71,1
2117,08/28/19,15894.97,15736.09,1
2118,08/29/19,15876.4,15713.35,1
2119,08/30/19,15810.34,15652.01,1
2120,09/02/19,15674.27,15512.55,1
2121,09/03/19,15629.64,15471.48,1
2122,09/04/19,15680.75,15523.5,1
2123,09/05/19,15693.34,15531.04,1
2124,09/06/19,15681.84,15523.73,1
2125,09/09/19,15616.44,15460.66,1
2126,09/10/19,15573.14,15412.94,1
2127,09/11/19,15619.79,15459.47,1
2128,09/12/19,15549.73,15394.18,1
2129,09/13/19,15515.93,15358.22,1
2130,09/16/19,15606.08,15449.63,1
2131,09/17/19,15607.94,15445.93,1
2132,09/18/19,15661.22,15502.07,1
2133,09/19/19,15634.07,15478.2,1
2134,09/20/19,15648.35,15492.18,1
2135,09/23/19,15597.07,15441.32,1
2136,09/24/19,15574.56,15419.27,1
2137,09/25/19,15632.6,15473.52,1
2138,09/26/19,15599.37,15439.51,1
2139,09/27/19,15582.08,15421.35,1
2140,09/30/19,15578.33,15421.63,1
2141,10/01/19,15538.19,15377.89,1
2142,10/02/19,15615.85,15459.13,1
2143,10/03/19,15631.92,15474.89,1
2144,10/04/19,15599.61,15442.27,1
2145,10/07/19,15626.94,15469.56,1
2146,10/08/19,15632.35,15475.06,1
2147,10/09/19,15628.41,15469.89,1
2148,10/10/19,15642.26,15480.51,1
2149,10/11/19,15659.42,15497.31,1
2150,10/14/19,15656.04,15498.86,1
2151,10/15/19,15670.14,15512.81,1
2152,10/16/19,15722.22,15564.38,1
2153,10/17/19,15781.09,15619.83,1
2154,10/18/19,15812.25,15649.28,1
2155,10/21/19,15845.91,15686.83,1
2156,10/22/19,15760.11,15597.7,1
2157,10/23/19,15705.65,15545.2,1
2158,10/24/19,15668.1,15510.8,1
2159,10/25/19,15694.75,15537.18,1
2160,10/28/19,15612.35,15455.62,1
2161,10/29/19,15648.94,15491.83,1
2162,10/30/19,15679.49,15522.07,1
2163,10/31/19,15719.54,15558.94,1
2164,11/01/19,15783.21,15624.77,1
2165,11/04/19,15719.84,15562.03,1
2166,11/05/19,15687.54,15525.86,1
2167,11/06/19,15576.43,15420.05,1
2168,11/07/19,15608.7,15452,1
2169,11/08/19,15572.38,15416.03,1
2170,11/11/19,15550.85,15393.32,1
2171,11/12/19,15580.38,15423.95,1
2172,11/13/19,15583.22,15426.76,1
2173,11/14/19,15586.76,15430.26,1
2174,11/15/19,15592.88,15432.12,1
2175,11/18/19,15646.2,15484.92,1
2176,11/19/19,15680.98,15519.35,1
2177,11/20/19,15689.08,15530.16,1
2178,11/21/19,15708.6,15550.89,1
2179,11/22/19,15678.24,15520.84,1
2180,11/25/19,15613.01,15456.25,1
2181,11/26/19,15580.7,15424.27,1
2182,11/27/19,15607.21,15450.51,1
2183,11/28/19,15594.95,15438.38,1
2184,11/29/19,15606.77,15450.07,1
2185,12/02/19,15641.68,15481.82,1
2186,12/03/19,15724.38,15566.51,1
2187,12/04/19,15728.76,15570.85,1
2188,12/05/19,15702.73,15540.88,1
2189,12/06/19,15671.68,15514.34,1
2190,12/09/19,15580.54,15421.32,1
2191,12/10/19,15584.16,15423.52,1
2192,12/11/19,15635.73,15478.75,1
2193,12/12/19,15723.82,15563.18,1
2194,12/13/19,15708.63,15550.93,1
2195,12/16/19,15667.2,15509.91,1
2196,12/17/19,15699.77,15537.97,1
2197,12/18/19,15674.78,15517.42,1
2198,12/19/19,15635.28,15478.31,1
2199,12/20/19,15632.4,15475.46,1
2200,12/23/19,15560.85,15404.62,1
2201,12/26/19,15587.78,15427.12,1
2202,12/27/19,15588.25,15431.76,1
2203,12/30/19,15700.7,15538.93,1
2204,12/31/19,15667.93,15509.26,1
2205,01/02/20,15672.34,15510.86,1
2206,01/03/20,15615.39,15454.48,1
2207,01/06/20,15666.8,15509.52,1
2208,01/07/20,15658.84,15497.49,1
2209,01/08/20,15621.09,15464.27,1
2210,01/09/20,15486.6,15326.98,1
2211,01/10/20,15414.92,15260.16,1
2212,01/13/20,15320.89,15167.08,1
2213,01/14/20,15286.61,15129.07,1
2214,01/15/20,15332.43,15174.41,1
2215,01/16/20,15307.56,15153.89,1
2216,01/17/20,15282.63,15129.21,1
2217,01/20/20,15227.6,15074.73,1
2218,01/21/20,15226.57,15073.71,1
2219,01/22/20,15231,15078.09,1
2220,01/23/20,15186.79,15034.32,1
2221,01/24/20,15144.16,14989.4,1
2222,01/27/20,15091.84,14940.32,1
2223,01/28/20,15112.82,14961.09,1
2224,01/29/20,15094.31,14942.76,1
2225,01/30/20,15110.12,14958.41,1
2226,01/31/20,15145.9,14989.76,1
2227,02/03/20,15288.59,15135.1,1
2228,02/04/20,15291.89,15136.99,1
2229,02/05/20,15215.16,15062.4,1
2230,02/06/20,15100.59,14948.98,1
2231,02/07/20,15064.82,14913.56,1
2232,02/10/20,15089.44,14937.94,1
2233,02/11/20,15014.34,14863.58,1
2234,02/12/20,14987.47,14836.98,1
2235,02/13/20,14948.92,14796.09,1
2236,02/14/20,14929.93,14775.92,1
2237,02/17/20,14917.43,14767.64,1
2238,02/18/20,14879.67,14730.25,1
2239,02/19/20,14889.82,14740.29,1
2240,02/20/20,14909.35,14756.9,1
2241,02/21/20,14942.48,14788.32,1
2242,02/24/20,15085.92,14930.29,1
2243,02/25/20,15164.64,15012.36,1
2244,02/26/20,15258.35,15100.97,1
2245,02/27/20,15368.7,15212.99,1
2246,02/28/20,15719.95,15562.12,1
2247,03/02/20,16019.04,15858.21,1
2248,03/03/20,15931.1,15766.92,1
2249,03/04/20,15911.01,15747.05,1
2250,03/05/20,15863.49,15704.24,1
2251,03/06/20,16117.73,15951.67,1
2252,03/09/20,16482.08,16312.37,1
2253,03/10/20,16515.03,16344.97,1
2254,03/11/20,16296.15,16129.72,1
2255,03/12/20,16484.69,16314.9,1
2256,03/13/20,16654.92,16483.31,1
2257,03/16/20,16536.18,16365.74,1
2258,03/17/20,16954.69,16779.99,1
2259,03/18/20,16845.86,16675.21,1
2260,03/19/20,17244.87,17067.03,1
2261,03/20/20,17582.58,17401.16,1
2262,03/23/20,17889.46,17709.8,1
2263,03/24/20,17908.82,17724.06,1
2264,03/26/20,17889.79,17705.28,1
2265,03/27/20,18010.77,17829.95,1
2266,03/30/20,18217.06,18029.29,1
2267,03/31/20,18138.14,17951.14,1
2268,04/01/20,18164.37,17982,1
2269,04/02/20,18416.33,18226.42,1
2270,04/03/20,17964.34,17779.04,1
2271,04/06/20,17996.5,17810.85,1
2272,04/07/20,17826.26,17642.35,1
2273,04/08/20,17749.88,17568.41,1
2274,04/09/20,17727.55,17544.69,1
2275,04/13/20,17398.09,17218.67,1
2276,04/14/20,17292.19,17113.87,1
2277,04/15/20,17340.42,17163.19,1
2278,04/16/20,17271.66,17096.66,1
2279,04/17/20,16929.79,16759.79,1
2280,04/20/20,16979.72,16806.13,1
2281,04/21/20,17027.65,16852,1
2282,04/22/20,16982.47,16810.4,1
2283,04/23/20,16983.65,16808.44,1
2284,04/24/20,16834.34,16663.74,1
2285,04/27/20,16960.08,16789.77,1
2286,04/28/20,16854.26,16680.39,1
2287,04/29/20,16815.1,16643.19,1
2288,04/30/20,16555,16384.24,1
2289,05/04/20,16587.47,16416.42,1
2290,05/05/20,16565.41,16397.57,1
2291,05/06/20,16481.18,16315.69,1
2292,05/08/20,16366.19,16201.85,1
2293,05/11/20,16283.59,16120.07,1
2294,05/12/20,16252.61,16084.93,1
2295,05/13/20,16236.15,16070.16,1
2296,05/14/20,16243.42,16080.3,1
2297,05/15/20,16183.73,16021.22,1
2298,05/18/20,16195.08,16028.01,1
2299,05/19/20,16255.74,16092.51,1
2300,05/20/20,16255.67,16089.51,1
2301,05/26/20,16200.51,16037.84,1
2302,05/27/20,16263.4,16097.17,1
2303,05/28/20,16359.79,16191.13,1
2304,05/29/20,16417.64,16248.41,1
2305,06/02/20,16209.77,16047.04,1
2306,06/03/20,16015.57,15851.96,1
2307,06/04/20,15974.02,15809.44,1
2308,06/05/20,16050.93,15889.81,1
2309,06/08/20,15844.92,15681.71,1
2310,06/09/20,15847.38,15688.3,1
2311,06/10/20,16054.22,15891.68,1
2312,06/11/20,16040.35,15877.95,1
2313,06/12/20,16182.37,16015.68,1
2314,06/15/20,16100.83,15934.96,1
2315,06/16/20,16141.99,15975.74,1
2316,06/17/20,16109.05,15943.1,1
2317,06/18/20,16021.94,15861.1,1
2318,06/19/20,16040.81,15879.79,1
2319,06/22/20,15986.52,15824.62,1
2320,06/23/20,16152.74,15986.34,1
2321,06/24/20,16113.53,15951.79,1
2322,06/25/20,16085.64,15924.17,1
2323,06/26/20,16056.04,15894.87,1
2324,06/29/20,16232.96,16067.15,1
2325,06/30/20,16161.57,15999.34,1
2326,07/01/20,16205.65,16040.12,1
2327,07/02/20,16426.74,16257.51,1
2328,07/03/20,16462.83,16294.67,1
2329,07/06/20,16477.91,16312.5,1
2330,07/07/20,16440.2,16270.86,1
2331,07/08/20,16386.62,16219.25,1
2332,07/09/20,16469.48,16299.86,1
2333,07/10/20,16425.8,16260.92,1
2334,07/13/20,16488.88,16319.04,1
2335,07/14/20,16538.89,16369.99,1
2336,07/15/20,16760.24,16592.02,1
2337,07/16/20,16769.76,16597.08,1
2338,07/17/20,16914.14,16739.95,1
2339,07/20/20,17021.34,16846.07,1
2340,07/21/20,17062.07,16887.88,1
2341,07/22/20,16997.91,16822.94,1
2342,07/23/20,17062.8,16887.18,1
2343,07/24/20,17056.09,16880.57,1
2344,07/27/20,17163.02,16986.43,1
2345,07/28/20,17189.55,17012.72,1
2346,07/29/20,17168.74,16996.46,1
2347,07/30/20,17341.66,17163.27,1
2348,08/03/20,17403.79,17224.77,1
2349,08/04/20,17383.39,17204.57,1
2350,08/05/20,17363.47,17186.33,1
2351,08/06/20,17401.35,17222.4,1
2352,08/07/20,17442.01,17267,1
2353,08/10/20,17492.03,17312.1,1
2354,08/11/20,17388.97,17214.48,1
2355,08/12/20,17415.64,17236.47,1
2356,08/13/20,17659.09,17478.93,1
2357,08/14/20,17708.07,17530.38,1
2358,08/18/20,17819.04,17635.81,1
2359,08/19/20,17736.81,17554.44,1
2360,08/24/20,17551.64,17371.11,1
2361,08/25/20,17356.5,17182.34,1
2362,08/26/20,17393.61,17219.08,1
2363,08/27/20,17495.17,17316.7,1
2364,08/28/20,17483.86,17308.43,1
2365,08/31/20,17421.95,17242.8,1
2366,09/01/20,17621.29,17441.59,1
2367,09/02/20,17715.26,17537.51,1
2368,09/03/20,17623.3,17446.47,1
2369,09/04/20,17622.11,17442.35,1
2370,09/07/20,17547.18,17371.12,1
2371,09/08/20,17557.87,17378.75,1
2372,09/09/20,17579.85,17399.01,1
2373,09/10/20,17665.42,17488.16,1
2374,09/11/20,17820.81,17639.01,1
2375,09/14/20,17834.42,17651,1
2376,09/15/20,17756.88,17575.75,1
2377,09/16/20,17673.62,17494.8,1
2378,09/17/20,17595.97,17419.41,1
2379,09/18/20,17586.1,17406.7,1
2380,09/21/20,17553.23,17374.18,1
2381,09/22/20,17475.01,17299.66,1
2382,09/23/20,17418.39,17239.17,1
2383,09/24/20,17522.2,17343.39,1
2384,09/25/20,17536.56,17356.12,1
2385,09/28/20,17494.83,17314.8,1
2386,09/29/20,17500.2,17324.58,1
2387,09/30/20,17617.79,17436.55,1
2388,10/01/20,17550.25,17369.7,1
2389,10/02/20,17560.78,17380.12,1
2390,10/05/20,17532.17,17356.24,1
2391,10/06/20,17433.65,17258.72,1
2392,10/07/20,17434.28,17254.92,1
2393,10/08/20,17438.66,17263.67,1
2394,10/09/20,17438.11,17263.13,1
2395,10/12/20,17510.99,17335.29,1
2396,10/13/20,17534.1,17358.16,1
2397,10/14/20,17442.93,17264.96,1
2398,10/15/20,17431.2,17253.35,1
2399,10/16/20,17370.02,17192.78,1
2400,10/19/20,17355.43,17176.88,1
2401,10/20/20,17422.72,17243.5,1
2402,10/21/20,17444.79,17269.76,1
2403,10/22/20,17495.65,17315.71,1
2404,10/23/20,17485.2,17305.35,1
2405,10/26/20,17494.17,17318.63,1
2406,10/27/20,17459.26,17279.69,1
2407,10/28/20,17459.26,17279.69,1
2408,10/29/20,17459.26,17279.69,1
2409,10/30/20,17459.26,17279.69,1
2410,11/02/20,17221.85,17049.02,1
2411,11/03/20,17103.12,16928.58,1
2412,11/04/20,17027.61,16852.39,1
2413,11/05/20,17008.58,16833.59,1
2414,11/06/20,17013.5,16838.52,1
2415,11/09/20,16939.03,16766.26,1
2416,11/10/20,16672.51,16501.04,1
2417,11/11/20,16733.75,16564.45,1
2418,11/12/20,16797.28,16625.91,1
2419,11/13/20,16870.16,16696.64,1
2420,11/16/20,16837.07,16665.32,1
2421,11/17/20,16779.69,16611.33,1
2422,11/18/20,16826.25,16653.2,1
2423,11/19/20,16866.15,16696.91,1
2424,11/20/20,16977.37,16807.02,1
2425,11/23/20,16903.85,16734.24,1
2426,11/24/20,16899.24,16725.44,1
2427,11/25/20,16949.69,16775.4,1
2428,11/26/20,16932.86,16762.96,1
2429,11/27/20,16938.04,16763.87,1
2430,11/30/20,17000.03,16825.25,1
2431,12/01/20,17034.55,16863.64,1
2432,12/02/20,17191.39,17018.92,1
2433,12/03/20,17262.74,17089.56,1
2434,12/04/20,17308.73,17133.69,1
2435,12/07/20,17244.27,17067.06,1
2436,12/08/20,17236.94,17064.02,1
2437,12/09/20,17236.94,17064.02,1
2438,12/10/20,17167.17,16994.94,1
2439,12/11/20,17226.69,17051.07,1
2440,12/14/20,17265.21,17087.79,1
2441,12/15/20,17316.68,17142.96,1
2442,12/16/20,17286.55,17113.14,1
2443,12/17/20,17364.57,17190.38,1
2444,12/18/20,17424.02,17245.02,1
2445,12/21/20,17387.52,17210.28,1
2446,12/22/20,17485.56,17307.33,1
2447,12/23/20,17472.41,17294.29,1
2448,12/24/20,17472.41,17294.29,1
2449,12/25/20,17472.41,17294.29,1
2450,12/28/20,17408.11,17229.25,1
2451,12/29/20,17426.73,17247.69,1
2452,12/30/20,17418.89,17241.36,1
2453,12/31/20,17418.89,17241.36,1
2454,01/04/21,17126.12,16950.18,1
2455,01/05/21,17191.87,17015.26,1
2456,01/06/21,17196.43,17021.16,1
2457,01/07/21,17260.28,17084.37,1
2458,01/08/21,17318.46,17140.54,1
2459,01/11/21,17324.15,17146.14,1
2460,01/12/21,17369.97,17192.89,1
2461,01/13/21,17324.57,17150.79,1
2462,01/14/21,17226.17,17049.15,1
2463,01/15/21,17176.67,17001.56,1
2464,01/18/21,17095.1,16923.6,1
2465,01/19/21,17126.45,16951.83,1
2466,01/20/21,17171.6,16995.14,1
2467,01/21/21,17110.23,16935.79,1
2468,01/22/21,17196.3,17021,1
2469,01/25/21,17222.07,17049.3,1
2470,01/26/21,17191.57,17019.11,1
2471,01/27/21,17216.09,17043.38,1
2472,01/28/21,17168,16995.77,1
2473,01/29/21,17136.76,16964.84,1
2474,02/01/21,17118.11,16942.19,1
2475,02/02/21,17057.03,16885.92,1
2476,02/03/21,16973.53,16800.46,1
2477,02/04/21,16976.79,16806.47,1
2478,02/05/21,16907.9,16734.06,1
2479,02/08/21,16931.84,16761.97,1
2480,02/09/21,16995.15,16820.48,1
2481,02/10/21,17038.04,16867.12,1
2482,02/11/21,17064.84,16890.86,1
2483,02/12/21,17064.84,16890.86,1
2484,02/15/21,17003.88,16829.14,1
2485,02/16/21,16935.45,16765.56,1
2486,02/17/21,17039.36,16868.42,1
2487,02/18/21,17018.74,16843.81,1
2488,02/19/21,17106.84,16931.01,1
2489,02/22/21,17172.21,16997.13,1
2490,02/23/21,17284.4,17106.79,1
2491,02/24/21,17220.72,17043.77,1
2492,02/25/21,17241.89,17064.71,1
2493,02/26/21,17421.87,17244.27,1
2494,03/01/21,17366.52,17188.03,1
2495,03/02/21,17304.57,17130.96,1
2496,03/03/21,17412.13,17233.17,1
2497,03/04/21,17322.2,17148.42,1
2498,03/05/21,17266.44,17093.2,1
2499,03/08/21,17235.75,17058.52,1
2500,03/09/21,17236.12,17058.86,1
2501,03/10/21,17222.16,17045.06,1
2502,03/11/21,17222.16,17045.06,1
2503,03/12/21,17295.32,17117.51,1
2504,03/15/21,17315.66,17137.62,1
2505,03/16/21,17290.97,17113.18,1
2506,03/17/21,17295.15,17117.31,1
2507,03/18/21,17337.42,17163.47,1
2508,03/19/21,17325.67,17147.51,1
2509,03/22/21,17272.67,17099.37,1
2510,03/23/21,17284.48,17106.76,1
2511,03/24/21,17204.66,17032.03,1
2512,03/25/21,17189.2,17012.4,1
2513,03/26/21,17105.38,16929.43,1
2514,03/29/21,17102.77,16931.16,1
2515,03/30/21,17133.73,16957.48,1
2516,03/31/21,17150.6,16978.49,1
2517,04/01/21,17177,17000.28,1
2518,04/02/21,17177,17000.28,1
2519,04/05/21,17189.64,17014.24,1
2520,04/06/21,17160.2,16983.67,1
2521,04/07/21,17241.43,17068.43,1
2522,04/08/21,17339.33,17162.46,1
2523,04/09/21,17406.18,17231.53,1
2524,04/12/21,17420.83,17241.69,1
2525,04/13/21,17478.83,17303.46,1
2526,04/14/21,17513.86,17336.68,1
2527,04/15/21,17600.34,17422.3,1
2528,04/16/21,17641,17461.09,1
2529,04/19/21,17564.22,17388,1
2530,04/20/21,17607.07,17426.08,1
2531,04/21/21,17597.25,17416.38,1
2532,04/22/21,17560.72,17381.65,1
2533,04/23/21,17564.07,17384.96,1
2534,04/26/21,17637,17458.61,1
2535,04/27/21,17622.27,17441.15,1
2536,04/28/21,17572.26,17394.53,1
2537,04/29/21,17612.8,17434.66,1
2538,04/30/21,17617.08,17440.34,1
2539,05/03/21,17571.22,17392.07,1
2540,05/04/21,17519.9,17341.26,1
2541,05/05/21,17408.14,17230.62,1
2542,05/06/21,17409.09,17232.99,1
2543,05/07/21,17383.61,17204.93,1
2544,05/10/21,17357.48,17180.5,1
2545,05/11/21,17369.64,17192.57,1
2546,05/12/21,17369.64,17192.57,1
2547,05/13/21,17369.64,17192.57,1
2548,05/14/21,17369.64,17192.57,1
2549,05/17/21,17368.63,17194.39,1
2550,05/18/21,17440.4,17262.6,1
2551,05/19/21,17563.41,17382.96,1
2552,05/20/21,17573.63,17395.92,1
2553,05/21/21,17636.47,17456.68,1
2554,05/24/21,17661.31,17482.72,1
2555,05/25/21,17602.03,17421.17,1
2556,05/26/21,17602.03,17421.17,1
2557,05/27/21,17664.03,17483.99,1
2558,05/28/21,17537.87,17359.1,1
2559,05/31/21,17542.61,17363.79,1
2560,06/01/21,17542.61,17363.79,1
2561,06/02/21,17524.86,17344.79,1
2562,06/03/21,17477.98,17299.81,1
2563,06/04/21,17513.75,17335.22,1
2564,06/07/21,17427.68,17249.99,1
2565,06/08/21,17443.18,17265.35,1
2566,06/09/21,17452.24,17274.33,1
2567,06/10/21,17475.17,17297.03,1
2568,06/11/21,17415.3,17236.35,1
2569,06/14/21,17375.15,17198.02,1
2570,06/15/21,17313.24,17139.56,1
2571,06/16/21,17362.93,17184.5,1
2572,06/17/21,17380.22,17201.6,1
2573,06/18/21,17267.62,17090.08,1
2574,06/21/21,17242.64,17065.34,1
2575,06/22/21,17276.36,17103.01,1
2576,06/23/21,17242.45,17069.45,1
2577,06/24/21,17338.56,17160.28,1
2578,06/25/21,17335.07,17161.14,1
2579,06/28/21,17341.78,17166.35,1
2580,06/29/21,17370.33,17194.61,1
2581,06/30/21,17343.78,17165.43,1
2582,07/01/21,17375.43,17196.75,1
2583,07/02/21,17307.56,17129.56,1
2584,07/05/21,17316.82,17140.17,1
2585,07/06/21,17277.54,17104.18,1
2586,07/07/21,17225.94,17051.66,1
2587,07/08/21,17236.35,17061.96,1
2588,07/09/21,17290.49,17112.65,1
2589,07/12/21,17299.26,17121.34,1
2590,07/13/21,17283.77,17107.47,1
2591,07/14/21,17251.74,17074.32,1
2592,07/15/21,17163.95,16987.4,1
2593,07/16/21,17270.53,17094.36,1
2594,07/19/21,17239.06,17066.08,1
2595,07/21/21,17183.14,17006.38,1
2596,07/22/21,17228.87,17051.65,1
2597,07/23/21,17200.66,17023.74,1
2598,07/26/21,17157.39,16982.34,1
2599,07/27/21,17165.13,16990,1
2600,07/28/21,17151.93,16975.5,1
2601,07/29/21,17236.89,17059.61,1
2602,07/30/21,17298.48,17120.59,1
2603,08/02/21,17304.55,17126.61,1
2604,08/03/21,17266.86,17089.3,1
2605,08/04/21,17153.14,16976.75,1
2606,08/05/21,17060.25,16884.79,1
2607,08/06/21,17061.51,16890.32,1
2608,08/09/21,17058.98,16886.38,1
2609,08/10/21,16984.4,16813.97,1
2610,08/12/21,16967.78,16797.52,1
2611,08/13/21,16990.17,16815.39,1
2612,08/16/21,16980.31,16805.62,1
2613,08/18/21,17040.91,16867.05,1
2614,08/19/21,16943.78,16770.9,1
2615,08/20/21,16928.42,16755.68,1
2616,08/23/21,16971.15,16800.85,1
2617,08/24/21,16994.79,16819.95,1
2618,08/25/21,16966.5,16791.95,1
2619,08/26/21,17016.94,16841.89,1
2620,08/27/21,17052.06,16876.65,1
2621,08/30/21,17045.56,16871.65,1
2622,08/31/21,17050.46,16876.51,1
2623,09/01/21,16999.99,16827.99,1
2624,09/02/21,16962.36,16789.32,1
2625,09/03/21,17001.86,16831.27,1
2626,09/06/21,17018.18,16847.43,1
2627,09/07/21,16980.48,16810.11,1
2628,09/08/21,16945.13,16772.29,1
2629,09/09/21,16956.76,16782.36,1
2630,09/10/21,16972.5,16797.94,1
2631,09/13/21,16936.63,16766.69,1
2632,09/14/21,16898.04,16724.22,1
2633,09/15/21,16938.9,16766.1,1
2634,09/16/21,16938.69,16764.47,1
2635,09/17/21,16850.5,16678.59,1
2636,09/20/21,16851.74,16679.82,1
2637,09/21/21,16772.8,16600.23,1
2638,09/22/21,16800.34,16630.34,1
2639,09/23/21,16806.25,16633.35,1
2640,09/24/21,16794.44,16621.65,1
2641,09/27/21,16810.28,16637.35,1
2642,09/28/21,16752.37,16584.26,1
2643,09/29/21,16749.53,16577.19,1
2644,09/30/21,16778.32,16605.68,1
2645,10/01/21,16702.62,16530.73,1
2646,10/04/21,16659.66,16488.19,1
2647,10/05/21,16667.35,16495.83,1
2648,10/06/21,16622.87,16451.8,1
2649,10/07/21,16543.84,16373.55,1
2650,10/08/21,16542.85,16372.58,1
2651,10/11/21,16517.75,16351.98,1
2652,10/12/21,16527.46,16357.35,1
2653,10/13/21,16519.89,16349.85,1
2654,10/14/21,16517.39,16348.79,1
2655,10/15/21,16528.93,16358.83,1
2656,10/18/21,16429.04,16261.36,1
2657,10/19/21,16407.62,16240.15,1
2658,10/21/21,16499.37,16329.59,1
2659,10/22/21,16538.75,16369.97,1
2660,10/25/21,16566.99,16400.74,1
2661,10/26/21,16605.82,16437.76,1
2662,10/27/21,16529.22,16360.52,1
2663,10/28/21,16532.86,16366.94,1
2664,10/29/21,16544.64,16374.36,1
2665,11/01/21,16596.04,16425.26,1
2666,11/02/21,16555.11,16384.72,1
2667,11/03/21,16608.28,16440.19,1
2668,11/04/21,16653.43,16486.3,1
2669,11/05/21,16636.19,16466.38,1
2670,11/08/21,16686.42,16516.1,1
2671,11/09/21,16594.92,16428.37,1
2672,11/10/21,16575.67,16409.32,1
2673,11/11/21,16563.15,16395.51,1
2674,11/12/21,16470.28,16302.13,1
2675,11/15/21,16395.51,16228.12,1
2676,11/16/21,16344.34,16178.89,1
2677,11/17/21,16245.84,16078.54,1
2678,11/18/21,16219.03,16051.98,1
2679,11/19/21,16210.07,16047.36,1
2680,11/22/21,16201.16,16034.29,1
2681,11/23/21,16144.28,15979.39,1
2682,11/24/21,16164.97,15998.44,1
2683,11/25/21,16097.55,15931.7,1
2684,11/26/21,16110.88,15944.89,1
2685,11/29/21,16148.2,15981.83,1
2686,11/30/21,16256.4,16090.36,1
2687,12/01/21,16338.78,16170.51,1
2688,12/02/21,16320.18,16152.08,1
2689,12/03/21,16363.06,16194.52,1
2690,12/06/21,16347.97,16183.87,1
2691,12/07/21,16388.32,16220.94,1
2692,12/08/21,16317.56,16152.33,1
2693,12/09/21,16275.56,16110.76,1
2694,12/10/21,16330.89,16162.68,1
2695,12/13/21,16308.15,16143.01,1
2696,12/14/21,16257.43,16094.24,1
2697,12/15/21,16272.68,16105.05,1
2698,12/16/21,16247.24,16079.87,1
2699,12/17/21,16317.46,16149.39,1
2700,12/20/21,16317.46,16149.39,1
2701,12/21/21,16294.71,16128.28,1
2702,12/22/21,16298.33,16134.73,1
2703,12/23/21,16161.64,15996.57,1
2704,12/24/21,16202.77,16038.72,1
2705,12/27/21,16202.12,16035.24,1
2706,12/28/21,16174.64,16008.04,1
2707,12/29/21,16202.59,16037.12,1
2708,12/30/21,16182.85,16016.15,1
2709,12/31/21,16208.9,16044.78,1
